country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Finland,FIN,246,2011,2012,2016,2017,2011-2012,2016-2017,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,26053630.760021176,14010840.285159862,-12042790.474861318,12040965.852719164,24083756.32758048,192,,192,99284507839.36414,70899407127.43365,-28385100711.930496,6012080898.337373,34397181610.26787,0.0020027950482251603,0.00042426449696546725,0.0007001665601693152,,
Finland,FIN,246,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,68662584.14938025,470260354.7444519,401597770.5950717,401655097.7129705,57327.117898786426,55,,55,99284507839.36414,82934751650.65186,-16349756188.712301,16082723194.382957,32432479383.095257,0.02497432137943233,-0.024562921058867565,1.7675835763782825e-06,,
Finland,FIN,246,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,97309635626.05807,82079311411.39012,-15230324214.66795,15614143636.003273,30844467850.67122,839,,839,99284507839.36414,82934751650.65186,-16349756188.712301,16082723194.382957,32432479383.095257,0.9708644143957325,0.9315321916043497,0.9510363819655504,,
Finland,FIN,246,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,1880022094.4897614,317117452.53094596,-1562904641.9588149,626983.091539038,1563531625.0503538,117,,117,99284507839.36414,82934751650.65186,-16349756188.712301,16082723194.382957,32432479383.095257,3.8984883589740435e-05,0.09559192344640757,0.048208821983104735,,
Finland,FIN,246,2011,2012,2021,2022,2011-2012,2021-2022,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,26187534.666934054,68062431.98632623,41874897.31939216,66297477.57517563,24422580.25578346,201,,201,99284507839.36414,82934751650.65186,-16349756188.712301,16082723194.382957,32432479383.095257,0.004122279341245557,-0.0025611939918897472,0.0007530284677684314,,
Finland,FIN,246,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,11349191.207710812,43899138.734391764,32549947.526680954,32954680.204674847,404732.6779938971,51,,51,94884099183.90826,79013085010.07492,-15871014173.833351,10001251485.89702,25872265659.73037,0.003295055648900035,-0.002050905327798539,1.5643495753982417e-05,,
Finland,FIN,246,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,93441596668.49515,78920578456.98363,-14521018211.51151,9952431976.950584,24473450188.462097,840,,840,94884099183.90826,79013085010.07492,-15871014173.833351,10001251485.89702,25872265659.73037,0.9951186599981735,0.9149395276486119,0.9459337852484446,,
Finland,FIN,246,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,1399176309.2201579,38866472.37383072,-1360309836.8463273,9234670.953267857,1369544507.799595,117,,117,94884099183.90826,79013085010.07492,-15871014173.833351,10001251485.89702,25872265659.73037,0.0009233515391838577,0.08571032839785875,0.05293485022965198,,
Finland,FIN,246,2012,2013,2017,2018,2012-2013,2017-2018,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,31977014.985252198,9740941.983056504,-22236073.002195694,6630157.788491167,28866230.790686857,187,,187,94884099183.90826,79013085010.07492,-15871014173.833351,10001251485.89702,25872265659.73037,0.0006629328137424097,0.0014010492813279984,0.0011157210261495006,,
Finland,FIN,246,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,12138915.06663149,196703469.5906477,184564554.52401617,186527699.81008604,1963145.2860698558,66,,66,94884099183.90826,80398258078.25821,-14485841105.650053,14460572441.617155,28946413547.267212,0.012899053655252549,-0.012741031271703559,6.781998339325162e-05,,
Finland,FIN,246,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,93369830032.34602,80144410862.2043,-13225419170.141718,14259410656.799667,27484829826.941383,850,,850,94884099183.90826,80398258078.25821,-14485841105.650053,14460572441.617155,28946413547.267212,0.9860889473338864,0.912989385544432,0.9495072604438827,,
Finland,FIN,246,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,1470942945.369284,43327661.12702503,-1427615284.242259,3421626.4921786063,1431036910.7344377,107,,107,94884099183.90826,80398258078.25821,-14485841105.650053,14460572441.617155,28946413547.267212,0.0002366176377866794,0.0985524605599486,0.0494374513235523,,
Finland,FIN,246,2012,2013,2022,2023,2012-2013,2022-2023,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,31187291.12633152,13816085.336236207,-17371205.79009531,11212458.515224157,28583664.305319473,190,,190,94884099183.90826,80398258078.25821,-14485841105.650053,14460572441.617155,28946413547.267212,0.0007753813730744843,0.0011991851673231353,0.0009874682491716842,,
Finland,FIN,246,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,62949062.22935083,731730003.0853628,668780940.8560121,672573455.5522234,3792514.696211354,55,,55,92583648992.66132,81152784734.0438,-11430864258.617527,10845569812.914656,22276434071.53218,0.062013657848694906,-0.058506594578081,0.00017024783607794475,,
Finland,FIN,246,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,91535227166.51543,80390315163.34962,-11144912003.16579,10156879871.783804,21301791874.949593,853,,853,92583648992.66132,81152784734.0438,-11430864258.617527,10845569812.914656,22276434071.53218,0.9365003450246777,0.9749841963842618,0.956247836011235,,
Finland,FIN,246,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,536498046.6857799,12982671.33138291,-523515375.35439694,1999236.3812849182,525514611.7356819,87,,87,92583648992.66132,81152784734.0438,-11430864258.617527,10845569812.914656,22276434071.53218,0.0001843366845423164,0.04579840714666242,0.023590607457557807,,
Finland,FIN,246,2013,2014,2018,2019,2013-2014,2018-2019,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,448974717.2307774,17756896.27742638,-431217820.953351,14117249.197344556,445335070.1506956,202,,202,92583648992.66132,81152784734.0438,-11430864258.617527,10845569812.914656,22276434071.53218,0.0013016604420852153,0.037723991047156694,0.019991308695129287,,
Finland,FIN,246,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,229978753.6076467,1407564984.2273643,1177586230.6197174,1181164731.3273027,3578500.7075853874,68,,68,92583648992.66133,73530512187.35004,-19053136805.31129,11284174548.389267,30337311353.700558,0.10467444705522615,-0.06180537318618586,0.0001179570814916293,,
Finland,FIN,246,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,91175795801.48575,72100705240.1129,-19075090561.37284,10089627048.18528,29164717609.55813,841,,841,92583648992.66133,73530512187.35004,-19053136805.31129,11284174548.389267,30337311353.700558,0.8941395761753349,1.001152238410183,0.9613481323222337,,
Finland,FIN,246,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,895929411.7154557,15835990.21736695,-880093421.4980888,9448556.14307858,889541977.6411674,99,,99,92583648992.66133,73530512187.35004,-19053136805.31129,11284174548.389267,30337311353.700558,0.0008373280741591588,0.04619152376278284,0.02932171434937199,,
Finland,FIN,246,2013,2014,2023,2024,2013-2014,2023-2024,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,281945025.8524816,6405972.792408483,-275539053.060073,3934212.7336039618,279473265.793677,207,,207,92583648992.66133,73530512187.35004,-19053136805.31129,11284174548.389267,30337311353.700558,0.0003486486952796686,0.014461611013219786,0.009212196246902634,,
Finland,FIN,246,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,23911665.48011794,710918679.0214361,687007013.5413183,688333336.2649713,1326322.7236529447,52,,52,79943756211.70764,74982610577.20891,-4961145634.4987335,9426350041.656403,14387495676.155134,0.07302225497919415,-0.1384774937393533,9.218579476976682e-05,,
Finland,FIN,246,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,79609857534.50687,74246961679.12509,-5362895855.381799,8731518507.879147,14094414363.260948,835,,835,79943756211.70764,74982610577.20891,-4961145634.4987335,9426350041.656403,14387495676.155134,0.9262883798387822,1.0809793242289405,0.9796294421565026,,
Finland,FIN,246,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,106244657.36308771,17591518.54578139,-88653138.81730632,3927763.6518943785,92580902.46920072,80,,80,79943756211.70764,74982610577.20891,-4961145634.4987335,9426350041.656403,14387495676.155134,0.00041667916367809634,0.0178694892971558,0.006434817048990539,,
Finland,FIN,246,2014,2015,2019,2020,2014-2015,2019-2020,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,203742354.35755572,7138700.516610207,-196603653.8409455,2570433.8603893486,199174087.70133483,226,,226,79943756211.70764,74982610577.20891,-4961145634.4987335,9426350041.656403,14387495676.155134,0.0002726860183454073,0.03962868021325684,0.013843554999737205,,
Finland,FIN,246,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,28886578.72257424,392527534.0247276,363640955.3021534,367104841.27894545,3463885.9767920636,58,,58,68244302554.68735,76563684349.01598,8319381794.328625,14442290814.976395,6122909020.647772,0.025418740418816685,0.043710093405023166,0.0005657255342372541,,
Finland,FIN,246,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,68118415977.42387,76125034831.76926,8006618854.345372,14053525945.395477,6046907091.050106,834,,834,68244302554.68735,76563684349.01598,8319381794.328625,14442290814.976395,6122909020.647772,0.9730814955493228,0.9624055070778859,0.9875872841909996,,
Finland,FIN,246,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,88767438.01176518,28184477.17788712,-60582960.83387806,7017605.910793119,67600566.74467118,69,,69,68244302554.68735,76563684349.01598,8319381794.328625,14442290814.976395,6122909020.647772,0.00048590670280063803,-0.007282146958945658,0.011040596310790747,,
Finland,FIN,246,2015,2016,2020,2021,2015-2016,2020-2021,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,8232560.529135122,17937506.04411101,9704945.514975889,14642422.391178275,4937476.876202388,229,,229,68244302554.68735,76563684349.01598,8319381794.328625,14442290814.976395,6122909020.647772,0.0010138573290598986,0.001166546476036454,0.000806393963972378,,
Finland,FIN,246,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,17305129.803819384,113892267.95463271,96587138.15081331,100465114.76503676,3877976.614223459,63,,63,70899407127.43365,82934751650.65184,12035344523.218193,17459367408.34497,5424022885.126778,0.005754224217597822,0.008025290673190166,0.0007149631733408177,,
Finland,FIN,246,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,70602026158.09175,82435679498.17993,11833653340.088184,17065228516.67625,5231575176.588066,831,,831,70899407127.43365,82934751650.65184,12035344523.218193,17459367408.34497,5424022885.126778,0.9774253624171781,0.9832417607372259,0.9645193774778453,,
Finland,FIN,246,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,229706147.17371577,82358333.69977087,-147347813.47394493,1115236.0811830088,148463049.55512795,44,,44,70899407127.43365,82934751650.65184,12035344523.218193,17459367408.34497,5424022885.126778,6.38760875522881e-05,-0.012242924428933991,0.027371390700107245,,
Finland,FIN,246,2016,2017,2021,2022,2016-2017,2021-2022,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,50369692.36436118,302821550.81750125,252451858.4531401,292558540.8224993,40106682.369359195,265,,265,70899407127.43365,82934751650.65184,12035344523.218193,17459367408.34497,5424022885.126778,0.016756537277671724,0.020975873018517936,0.007394268648706442,,
Finland,FIN,246,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,26978821.63905823,597811497.2708972,570832675.631839,572225188.5149416,1392512.8831025118,81,,81,79013085010.07492,80398258078.25821,1385173068.1832993,12333290755.22308,10948117687.03978,0.04639679708131485,0.41210206056092696,0.0001271919907063977,,
Finland,FIN,246,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,78729573135.34859,79743302834.52405,1013729699.1754704,11746011250.04223,10732281550.866762,835,,835,79013085010.07492,80398258078.25821,1385173068.1832993,12333290755.22308,10948117687.03978,0.9523825784345399,0.7318433504522368,0.980285548407237,,
Finland,FIN,246,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,234904460.36944187,34362632.92535294,-200541827.44408894,1703910.2109829322,202245737.65507188,56,,56,79013085010.07492,80398258078.25821,1385173068.1832993,12333290755.22308,10948117687.03978,0.00013815535892246244,-0.14477745203861508,0.018473105919795455,,
Finland,FIN,246,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,21628592.717829,22781113.5379083,1152520.820079298,13350406.454923667,12197885.634844368,229,,229,79013085010.07492,80398258078.25821,1385173068.1832993,12333290755.22308,10948117687.03978,0.0010824691252227102,0.0008320410254516914,0.0011141536822612023,,
Finland,FIN,246,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,16972352.269505046,542275668.1193376,525303315.8498325,527058851.103036,1755535.253203527,65,,65,81152784734.0438,73530512187.35004,-7622272546.693762,9170045332.546095,16792317879.239857,0.05747614455431446,-0.06891688963256609,0.00010454395074153965,,
Finland,FIN,246,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,81002271403.04099,72965994556.22092,-8036276846.820054,8628445214.535345,16664722061.355396,844,,844,81152784734.0438,73530512187.35004,-7622272546.693762,9170045332.546095,16792317879.239857,0.9409381198925466,1.054315074354809,0.9924015362976063,,
Finland,FIN,246,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,119773763.39401196,6020435.735189455,-113753327.6588225,1287985.5767453392,115041313.23556784,64,,64,81152784734.0438,73530512187.35004,-7622272546.693762,9170045332.546095,16792317879.239857,0.0001404557480402036,0.014923807429080211,0.006850829889171646,,
Finland,FIN,246,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,13767215.339304246,16221527.274585977,2454311.935281734,13253281.330969926,10798969.395688195,229,,229,81152784734.0438,73530512187.35004,-7622272546.693762,9170045332.546095,16792317879.239857,0.0014452798050988594,-0.00032199215132320565,0.00064308986248044,,
France,FRA,251,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,855169851.2072761,3192549786.8941574,2337379935.6868815,2337445178.868354,65243.18147241435,20,,20,446440765011.38574,487946621864.53394,41505856853.14806,83972729980.36426,42466873127.21618,0.027835765008651377,0.05631446048582418,1.5363311840023673e-06,,
France,FRA,251,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,445444337847.1085,484745830258.68823,39301492411.579735,81631106431.85223,42329614020.27249,1175,,1175,446440765011.38574,487946621864.53394,41505856853.14806,83972729980.36426,42466873127.21618,0.9721144763417888,0.9468902798617652,0.9967678546397211,,
France,FRA,251,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,139077863.61703524,4892522.7876877505,-134185340.82934752,1829388.9631075808,136014729.7924551,20,,20,446440765011.38574,487946621864.53394,41505856853.14806,83972729980.36426,42466873127.21618,2.1785512553127134e-05,-0.003232925447223241,0.0032028430580467193,,
France,FRA,251,1994,1995,1999,2000,1994-1995,1999-2000,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,2179449.452962649,3349296.1637610174,1169846.7107983686,2348980.6805540593,1179133.969755691,14,,14,446440765011.38574,487946621864.53394,41505856853.14806,83972729980.36426,42466873127.21618,2.797313700654168e-05,2.8185099633948168e-05,2.776597104814876e-05,,
France,FRA,251,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,766642685.8738894,2830216102.3235893,2063573416.4496994,2821487617.3820863,757914200.932387,24,,24,446440765011.3858,617254238213.4396,170813473202.05374,209096617084.09283,38283143882.03912,0.0134937028476523,0.012080858598365463,0.019797595601545388,,
France,FRA,251,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,443676680060.47046,614085253741.5273,170408573681.05695,205986886099.70325,35578312418.64627,1131,,1131,446440765011.3858,617254238213.4396,170813473202.05374,209096617084.09283,38283143882.03912,0.9851277795511204,0.9976295808907425,0.9293466735196257,,
France,FRA,251,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,1906735650.2551064,51042539.64147344,-1855693110.613633,1200479.5326724742,1856893590.1463053,64,,64,446440765011.3858,617254238213.4396,170813473202.05374,209096617084.09283,38283143882.03912,5.741267120499012e-06,-0.010863856789672265,0.04850420842833348,,
France,FRA,251,1994,1995,2004,2005,1994-1995,2004-2005,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,90706614.78634924,287725829.9470596,197019215.16071033,287042887.47487515,90023672.31416483,21,,21,446440765011.3858,617254238213.4396,170813473202.05374,209096617084.09283,38283143882.03912,0.0013727763341069956,0.0011534173005642127,0.00235152245049551,,
France,FRA,251,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,1455667038.556299,2237119860.404632,781452821.8483329,929085355.7194405,147632533.87110773,15,,15,489189998399.3652,472125224402.49084,-17064773996.874348,59815472859.65956,76880246856.5339,0.015532525470446115,-0.045793329697273864,0.001920292141447003,,
France,FRA,251,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,487128693575.84485,468650401356.2678,-18478292219.576984,57927536195.69377,76405828415.27077,1145,,1145,489189998399.3652,472125224402.49084,-17064773996.874348,59815472859.65956,76880246856.5339,0.9684373194140702,1.0828325193736257,0.9938291243764026,,
France,FRA,251,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,282018405.2577068,1151806369.3334851,869787964.0757785,905020985.5276084,35233021.45182986,49,,49,489189998399.3652,472125224402.49084,-17064773996.874348,59815472859.65956,76880246856.5339,0.01513021534830945,-0.050969790999581495,0.0004582844474677369,,
France,FRA,251,1995,1996,2000,2001,1995-1996,2000-2001,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,323619379.7063992,85896816.4849249,-237722563.22147426,53830322.71873784,291552885.94021213,23,,23,489189998399.3652,472125224402.49084,-17064773996.874348,59815472859.65956,76880246856.5339,0.000899939767174219,0.01393060132322974,0.003792299034682842,,
France,FRA,251,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,1378008624.3682413,4579375667.179281,3201367042.81104,3351997373.3679376,150630330.55689782,26,,26,489189998399.36523,653107277680.5098,163917279281.1446,215106932962.87292,51189653681.72835,0.01558293508813352,0.019530381768478346,0.0029425932727234656,,
France,FRA,251,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,485833468314.3323,646042201144.7822,160208732830.45004,209994830991.3939,49786098160.94385,1138,,1138,489189998399.36523,653107277680.5098,163917279281.1446,215106932962.87292,51189653681.72835,0.9762346015487963,0.9773755002098724,0.972581265551998,,
France,FRA,251,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,1577243666.7703142,2345174497.5633817,767930830.7930677,1662822705.9617753,894891875.1687074,56,,56,489189998399.36523,653107277680.5098,163917279281.1446,215106932962.87292,51189653681.72835,0.007730214377835862,0.0046848680881040146,0.01748188961645838,,
France,FRA,251,1995,1996,2005,2006,1995-1996,2005-2006,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,401277793.894457,140526370.98488998,-260751422.90956703,97281892.14932585,358033315.05889285,22,,22,489189998399.36523,653107277680.5098,163917279281.1446,215106932962.87292,51189653681.72835,0.0004522489852343185,-0.0015907500664547772,0.006994251558820164,,
France,FRA,251,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,118760561.75806224,41867064.15061832,-76893497.60744391,3182096.7671933617,80075594.37463728,8,,8,482939095337.0958,467792978082.3395,-15146117254.756317,56638183399.290924,71784300654.04724,5.618288893130707e-05,0.005076779501578013,0.001115502883569885,,
France,FRA,251,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,481916401476.9261,465374517647.19714,-16541883829.72889,54720147274.09567,71262031103.82455,1143,,1143,482939095337.0958,467792978082.3395,-15146117254.756317,56638183399.290924,71784300654.04724,0.9661352817113964,1.0921534246365525,0.9927244600077714,,
France,FRA,251,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,683104478.9750978,1986403033.5351443,1303298554.560046,1525698348.826533,222399794.26648664,55,,55,482939095337.0958,467792978082.3395,-15146117254.756317,56638183399.290924,71784300654.04724,0.0269376285971353,-0.08604836029186111,0.0030981675970948894,,
France,FRA,251,1996,1997,2001,2002,1996-1997,2001-2002,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,220828819.4365652,390190337.456536,169361518.01997074,389155679.60153115,219794161.58156043,34,,34,482939095337.0958,467792978082.3395,-15146117254.756317,56638183399.290924,71784300654.04724,0.0068709068025370875,-0.011181843846269336,0.0030618695115638534,,
France,FRA,251,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,119428106.28436723,2074791380.3128004,1955363274.028433,1996554870.019371,41191595.99093792,29,,29,482939095337.0957,709228630086.9794,226289534749.8835,268940594782.57626,42651060032.69273,0.007423776509580029,0.008640979690862348,0.0009657812949868981,,
France,FRA,251,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,continuing_product,Continuing HS4 products,2,478622669234.2173,704691467616.3698,226068798382.15262,266393915032.1302,40325116649.97754,1145,,1145,482939095337.0957,709228630086.9794,226289534749.8835,268940594782.57626,42651060032.69273,0.9905306978572539,0.9990245400964969,0.9454657544048771,,
France,FRA,251,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,dying_product,Dying HS4 products,3,3976836721.6839647,1977124833.550372,-1999711888.1335926,65223482.98069565,2064935371.1142883,53,,53,482939095337.0957,709228630086.9794,226289534749.8835,268940594782.57626,42651060032.69273,0.00024252003693761912,-0.0088369614191123,0.04841463188796437,,
France,FRA,251,1996,1997,2006,2007,1996-1997,2006-2007,10,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,below_threshold_residual,Below-threshold residual,4,220161274.9102602,485246256.74632597,265084981.83606577,484901397.4460361,219816415.60997033,18,,18,482939095337.0957,709228630086.9794,226289534749.8835,268940594782.57626,42651060032.69273,0.0018030055962286106,0.0011714416317531548,0.005153832412171643,,
France,FRA,251,1997,1998,2002,2003,1997-1998,2002-2003,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,product,new_product,New HS4 products (persistent entry),1,1461726.3599446756,727602809.2374296,726141082.8774849,726587429.3979349,446346.5204500481,22,,22,485402346236.6135,511643386991.63495,26241040755.021416,75780440635.8321,49539399880.8107,0.009588060234297114,0.027671962010063663,9.009929904761369e-06,,
