country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Australia,AUS,36,1993,1994,2003,2004,1993-1994,2003-2004,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,4695066579.12122,31442308310.533302,26747241731.412086,27151968960.67023,404727229.2581424,2329,171,9567,79114240843.24263,110330389809.40549,31309954031.29177,46466337031.95943,33108130527.95482,0.5843363323860707,0.8542727882858077,0.012224405993458656,0.42211073601148097,0.8568398927236377
Australia,AUS,36,1993,1994,2003,2004,1993-1994,2003-2004,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,8596474592.341858,508621352.9692781,-8087853239.37258,89686295.53443821,8177539534.907018,2039,144,6158,79114240843.24263,110330389809.40549,31309954031.29177,46466337031.95943,33108130527.95482,0.0019301348301406286,-0.25831571746446585,0.2469949044088225,0.0013942837174358061,-0.2590919606431757
Australia,AUS,36,1993,1994,2003,2004,1993-1994,2003-2004,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,8172834034.155837,2820851410.4794827,-5351982623.676353,2431107165.8090506,7783089789.485404,3070,230,91877,79114240843.24263,110330389809.40549,31309954031.29177,46466337031.95943,33108130527.95482,0.05231975062155085,-0.17093549924498386,0.23508092016593204,0.037794549506479425,-0.17144916336341492
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,73659416764.48164,76528711323.26993,2869294558.788279,21045220211.25413,18175925652.465855,2251,117,10085,88343283763.28221,94110931447.72542,6328404057.729961,24645058354.463604,30068206526.064976,0.8539326589763385,0.45339939305606114,0.604489849991879,0.5872671567316236,0.4974808996269791
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1599636490.488394,12924760867.653568,11325124377.165173,11460124524.389507,135000147.22433582,2112,161,6535,88343283763.28221,94110931447.72542,6328404057.729961,24645058354.463604,30068206526.064976,0.46500699489372077,1.7895703677978436,0.004489797125322701,0.31979493099480905,1.9635603623487332
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,10340709344.403389,1001115621.8103312,-9339593722.593056,142634285.336438,9482228007.929493,2170,142,6521,88343283763.28221,94110931447.72542,6328404057.729961,24645058354.463604,30068206526.064976,0.005787540986309116,-1.475821334635707,0.3153572860991796,0.0039802116756746135,-1.6193072520334855
Australia,AUS,36,1994,1995,1999,2000,1994-1995,1999-2000,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,2743521163.908774,3656343634.991603,912822471.0828291,3187875189.528122,2275052718.445292,3147,227,86412,88343283763.28221,94110931447.72542,6328404057.729961,24645058354.463604,30068206526.064976,0.12935149690772585,0.14424212846647222,0.07566306678361864,0.08895770059789272,0.158265990057773
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,70140842737.69672,106918361981.22618,36777519243.52948,56878253803.21161,20100734559.682133,2211,114,9447,86429585300.97589,133713274711.5899,46658036002.25983,65818781483.71002,34296058309.50588,0.8641644910623092,0.7882354765585976,0.5860945995100197,0.6972104645180685,0.7778056175809721
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1526219067.9750214,23004811389.849064,21478592321.874043,21693761347.17742,215169025.30337372,2332,182,9614,86429585300.97589,133713274711.5899,46658036002.25983,65818781483.71002,34296058309.50588,0.32959834348417055,0.46034068645396375,0.006273870406959714,0.26592091730417455,0.4542495010351846
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,12253099878.977434,491049086.8176865,-11762050792.15975,62073112.97909766,11824123905.138847,2131,141,6931,86429585300.97589,133713274711.5899,46658036002.25983,65818781483.71002,34296058309.50588,0.0009430911903840182,-0.2520905678839561,0.344766264345356,0.0007608887587156472,-0.24875492878775804
Australia,AUS,36,1994,1995,2004,2005,1994-1995,2004-2005,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,2509423616.326739,3299052253.696955,789628637.3702158,2945659456.751739,2156030819.381523,3120,227,94627,86429585300.97589,133713274711.5899,46658036002.25983,65818781483.71002,34296058309.50588,0.044754086756844356,0.016923743582605386,0.06286526573766447,0.03610772941904129,0.01669981017160146
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,81958923718.37752,82490960128.33301,532036409.9555039,22872488464.818623,22340452054.863117,2226,121,10243,96798813546.6167,97170227256.8184,194920475.0903902,24115940446.392437,35565417783.21425,0.94843858632269,2.7295049927863317,0.6281509805687452,0.6364636923822605,1.4324630333828448
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,956209906.1082155,11546185025.480534,10589975119.372318,10887729729.550858,297754610.17854005,2098,170,6629,96798813546.6167,97170227256.8184,194920475.0903902,24115940446.392437,35565417783.21425,0.45147439942279255,54.32972146441488,0.008372026219218794,0.30296855001102746,28.512612293233136
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,8665275899.147873,616296102.4762905,-8048979796.671582,90511187.0518243,8139490983.723407,2266,144,7290,96798813546.6167,97170227256.8184,194920475.0903902,24115940446.392437,35565417783.21425,0.003753168459385713,-41.29365985250672,0.22885970392185268,0.0025186190125973404,-21.671197307984414
Australia,AUS,36,1995,1996,2000,2001,1995-1996,2000-2001,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,5218404022.983104,2516786000.528563,-2701618022.454539,2086102111.9946454,4787720134.449184,3156,227,89430,96798813546.6167,97170227256.8184,194920475.0903902,24115940446.392437,35565417783.21425,0.08650303796494532,-13.860103825427888,0.13461728929018335,0.058049138594114605,-7.273878018631564
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,78603362906.80516,126561969561.00368,47958606654.19853,70574875943.04805,22616269288.849533,2237,114,9788,95221239879.19958,153938604471.1119,58449186423.428795,80580426867.03662,37741926465.25979,0.875831497635295,0.8205179505283035,0.5992346286209601,0.7316545163204423,0.8167704219614158
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,885994370.0921366,23389519448.229374,22503525078.137238,22737537967.33482,234012889.1975791,2314,182,9832,95221239879.19958,153938604471.1119,58449186423.428795,80580426867.03662,37741926465.25979,0.2821719721695364,0.385010065240479,0.006200342990254626,0.2357215952775157,0.38325161959392245
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,10605324248.676477,541039731.1081979,-10064284517.568281,101288575.15638314,10165573092.724663,2216,145,7596,95221239879.19958,153938604471.1119,58449186423.428795,80580426867.03662,37741926465.25979,0.0012569873242731318,-0.1721886160169735,0.2693443086982256,0.0010500655151648238,-0.17140218379205877
Australia,AUS,36,1995,1996,2005,2006,1995-1996,2005-2006,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,5126558353.625825,3446075730.7706804,-1680482622.8551455,3045588571.6328645,4726071194.488009,3128,228,95815,95221239879.19958,153938604471.1119,58449186423.428795,80580426867.03662,37741926465.25979,0.03779563710500442,-0.02875117218366516,0.12522071969055962,0.03157382288687693,-0.028619857763279338
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,88722629063.49957,83697616230.47018,-5025012833.029394,20975760528.950687,26000773361.98008,2314,127,10765,103381327197.50131,97754226130.76793,-7938636028.750793,19349728157.309315,38946907642.530914,1.0840338612729887,0.6329818894367575,0.6675953223456088,0.6295282801607505,0.8930020579755643
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1149239345.0143347,10166351657.719694,9017112312.705359,9467694933.362495,450582620.6571356,2094,176,6456,103381327197.50131,97754226130.76793,-7938636028.750793,19349728157.309315,38946907642.530914,0.48929343380909956,-1.1358515845856547,0.011569150105388318,0.284146155285293,-1.6024436394102206
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,9867227490.999386,596199532.3288834,-9271027958.670502,114392485.83785738,9385420444.50836,2257,136,7342,103381327197.50131,97754226130.76793,-7938636028.750793,19349728157.309315,38946907642.530914,0.005911839427813661,1.1678363795864024,0.2409798623975801,0.0034331677639734106,1.647567343952557
Australia,AUS,36,1996,1997,2001,2002,1996-1997,2001-2002,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3642231297.987998,3294058710.2491612,-348172587.7388374,2761958627.646505,3110131215.385342,3195,223,94855,103381327197.50131,97754226130.76793,-7938636028.750793,19349728157.309315,38946907642.530914,0.14273888528005915,0.043857985991281816,0.0798556651514229,0.08289239678998332,0.06187423748209974
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,84865240309.29706,145522914259.80862,60657673950.51157,85775161003.55536,25117487053.04379,2256,121,10120,101495542341.93997,174763677923.36755,71126390335.39612,96488195854.9439,40226603484.53049,0.8889705133724954,0.8528153005442936,0.6243998965188038,0.755763321802138,0.8278861399864443
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,837860483.6688559,24868607666.662895,24030747182.994038,24200597280.270985,169850097.27694702,2262,185,9995,101495542341.93997,174763677923.36755,71126390335.39612,96488195854.9439,40226603484.53049,0.2508140717715678,0.3378597883243783,0.004222332550205599,0.21323100506188816,0.3279836042270669
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,12340126511.077654,600423296.0708656,-11739703215.006786,158114975.26553413,11897818190.272322,2221,139,7772,101495542341.93997,174763677923.36755,71126390335.39612,96488195854.9439,40226603484.53049,0.001638697603002519,-0.16505411225915273,0.29576989255003194,0.001393148057494055,-0.16022931553867223
Australia,AUS,36,1996,1997,2006,2007,1996-1997,2006-2007,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3452315037.896416,3771732700.8252254,319417662.92880934,3360865806.866232,3041448143.9374228,3129,225,99646,101495542341.93997,174763677923.36755,71126390335.39612,96488195854.9439,40226603484.53049,0.034831885673547155,0.0044908459633983535,0.0756078783809585,0.02961252507848004,0.004359571325161124
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,84716521098.89189,87030328373.00606,2313807274.114169,24488123092.974953,22174315818.860786,2319,137,10727,97262572942.4343,100309354279.26927,386713647.27869415,22707514670.73674,33036614004.952274,1.078414940959298,5.983257354366577,0.6712042528189117,0.6786535153086294,0.7594267583763528
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1119051792.4548209,9802808608.088215,8683756815.633392,9188347073.393412,504590257.76001817,2237,168,7378,97262572942.4343,100309354279.26927,386713647.27869415,22707514670.73674,33036614004.952274,0.4046390459998015,22.455263414521397,0.015273667503709029,0.25464197552253676,2.850141134399264
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,7389672087.676551,675095324.2147758,-6714576763.461777,124412628.8495552,6838989392.311331,2148,143,6430,97262572942.4343,100309354279.26927,386713647.27869415,22707514670.73674,33036614004.952274,0.005478918792019376,-17.363175079835653,0.20701241935042583,0.0034479191237714838,-2.203826274726004
Australia,AUS,36,1997,1998,2002,2003,1997-1998,2002-2003,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,4037327963.411015,2801121973.960224,-1236205989.4507911,2282512546.5693545,3518718536.020145,3168,225,96729,97262572942.4343,100309354279.26927,386713647.27869415,22707514670.73674,33036614004.952274,0.100517937769334,-3.196696051846059,0.1065096603269536,0.06325659004506248,-0.4057416180496124
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,80449226797.95955,187341641049.1681,106892414251.20851,127110858698.41731,20218444447.208813,2235,127,10103,95877410676.5984,216339349483.83725,118750146139.59604,138448730185.3772,33824592039.78987,0.9181077972201049,0.9001455385625526,0.5977439261772812,0.8238623164354161,0.8873542573663538
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1186461934.114354,24538323802.925552,23351861868.811195,23861011217.515366,509149348.7041719,2363,187,11274,95877410676.5984,216339349483.83725,118750146139.59604,138448730185.3772,33824592039.78987,0.17234546814236898,0.196647015839122,0.015052638272923717,0.15465388382588613,0.19385261519141297
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,10596228196.4365,886778036.6890755,-9709450159.747425,192723321.39479584,9902173481.14222,2111,145,6911,95877410676.5984,216339349483.83725,118750146139.59604,138448730185.3772,33824592039.78987,0.0013920194221842784,-0.08176369019650331,0.2927507143173732,0.0012491260276366984,-0.0806018088027317
Australia,AUS,36,1997,1998,2007,2008,1997-1998,2007-2008,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3645493748.0880017,3572606595.0545177,-72887153.03348513,3121937609.701183,3194824762.734668,3144,224,102521,95877410676.5984,216339349483.83725,118750146139.59604,138448730185.3772,33824592039.78987,0.022549413096971244,-0.0006137857965059097,0.09445272123242185,0.020234673711061066,-0.000605063755034841
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,77465952504.29999,99970999655.3432,22505047151.04323,38380714465.36299,15875667314.319763,2362,137,10848,88171516496.66693,112814397382.52577,21631019052.380867,36287481161.4225,24805634021.244946,1.0576847231316189,1.0404062377526389,0.6400024809171556,0.7761752711373988,0.9132474102878774
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,929133625.5922513,9474346763.146343,8545213137.554091,8697983710.19381,152770572.63971716,2264,165,7924,88171516496.66693,112814397382.52577,21631019052.380867,36287481161.4225,24805634021.244946,0.23969654084011494,0.39504440899715926,0.006158704611576379,0.17589979651632073,0.3467619381489485
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,6409961571.323653,640583176.9566607,-5769378394.366993,81200384.4490629,5850578778.816055,2035,147,6014,88171516496.66693,112814397382.52577,21631019052.380867,36287481161.4225,24805634021.244946,0.0022376969095167635,-0.26671782685762896,0.23585685307641358,0.0016421197805760112,-0.23411947738941968
Australia,AUS,36,1998,1999,2003,2004,1998-1999,2003-2004,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3366468795.4510503,2728467787.079568,-638001008.371483,2288616347.0979276,2926617355.4694104,3157,226,97159,88171516496.66693,112814397382.52577,21631019052.380867,36287481161.4225,24805634021.244946,0.0630690330066495,-0.0294947273092647,0.11798196139485449,0.04628281256570446,-0.025889871047406456
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,73767812635.54784,198652626996.36255,124884814360.8147,141747180987.39932,16862366626.584631,2188,131,9917,87986932069.74649,224341466859.94894,134905865779.33011,150534304442.85236,29002298873.82151,0.9416271029518796,0.9257181934927339,0.5814148285260653,0.8572199760150507,0.9158831024796116
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1255039625.4902658,20937233600.787895,19682193975.29763,20148841595.75245,466647620.4548154,2297,183,10703,87986932069.74649,224341466859.94894,134905865779.33011,150534304442.85236,29002298873.82151,0.1338488371160714,0.14589576117833478,0.016090021776722942,0.1218506737779665,0.14434572348899885
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,9972534184.117447,1119328637.2470245,-8853205546.870422,224086829.20117915,9077292376.071602,2086,153,6765,87986932069.74649,224341466859.94894,134905865779.33011,150534304442.85236,29002298873.82151,0.001488609722750934,-0.06562506007968473,0.31298527111811414,0.0013551712634778932,-0.06492784094413968
Australia,AUS,36,1998,1999,2008,2009,1998-1999,2008-2009,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,2991545624.590962,3632277625.5514417,640732000.9604797,3236724251.670945,2595992250.7104654,3083,226,102393,87986932069.74649,224341466859.94894,134905865779.33011,150534304442.85236,29002298873.82151,0.021501572439919896,0.004749474733801018,0.0895098785790977,0.019574178943504692,0.00469901497552921
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,81982377179.36105,121902336560.48679,39919959381.125755,55033624377.030014,15113664995.904264,2354,134,10912,93266146084.01991,136031341929.84155,40329631944.52987,53119799782.676285,23948992995.73207,1.0360284602386223,0.9898418967976801,0.631077264860266,0.8249163383779565,0.9334684102709687
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1565702598.0710125,10085915292.25866,8520212694.187647,8817504083.480675,297291389.2930263,2309,174,8326,93266146084.01991,136031341929.84155,40329631944.52987,53119799782.676285,23948992995.73207,0.1659927958982309,0.2112643305524461,0.012413523580970873,0.13216834734245603,0.19923240208942275
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,6466265085.895915,763726280.4157417,-5702538805.480173,192246540.50011173,5894785345.980286,1994,151,5608,93266146084.01991,136031341929.84155,40329631944.52987,53119799782.676285,23948992995.73207,0.0036191126714827755,-0.1413982357519045,0.24613917366090465,0.0028816439776656435,-0.13334532188369105
Australia,AUS,36,1999,2000,2004,2005,1999-2000,2004-2005,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3251801220.69193,3279363796.680325,27562575.988395303,2670813840.542888,2643251264.554493,3197,225,101022,93266146084.01991,136031341929.84155,40329631944.52987,53119799782.676285,23948992995.73207,0.050279064519627735,0.00068343237117327,0.11037003789785836,0.04003367030192145,0.0006445095232993841
Australia,AUS,36,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,74833568287.81812,210512411363.50552,135678843075.68738,152580260060.28546,16901416984.598085,2174,128,9993,92170554570.14919,236615036855.8929,143835362614.89325,159248711126.70367,31344916450.554985,0.9581255570658116,0.9432926688477559,0.5392075940371133,0.8679719093252651,0.9393148213670364
Australia,AUS,36,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,1488101388.4108586,21500923041.784702,20012821653.373848,20267290871.83479,254469218.46094236,2328,183,10652,92170554570.14919,236615036855.8929,143835362614.89325,159248711126.70367,31344916450.554985,0.1272681626648108,0.13913700559824393,0.008118356890896634,0.11529302118063285,0.13855026745697344
Australia,AUS,36,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,lost_product_partner,Lost product-specific partners for continuing LT/HGL HS1992 products,3,12565873966.558712,1377733690.8529067,-11188140275.705805,212311247.6180929,11400451523.323898,2054,151,6359,92170554570.14919,236615036855.8929,143835362614.89325,159248711126.70367,31344916450.554985,0.0013332054376827631,-0.0777843506096695,0.3637097435339326,0.001207759109163236,-0.07745633546301302
Australia,AUS,36,1999,2000,2009,2010,1999-2000,2009-2010,10,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,below_threshold_partner_residual,Below-threshold product-partner residual,4,3283010927.361504,3223968759.7497783,-59042167.61172652,2729536556.5603313,2788578724.172059,3118,227,103956,92170554570.14919,236615036855.8929,143835362614.89325,159248711126.70367,31344916450.554985,0.017140085701469944,-0.00041048436586353816,0.08896430553805752,0.015527310384939109,-0.00040875336099670343
Australia,AUS,36,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,same_product_partner,Same product-specific partners,1,87933944333.10025,145300775169.65045,57366830836.550255,72464015278.18231,15097184441.632053,2314,137,11183,97864846219.38618,157778357434.90253,58254265948.33842,69193621578.49059,23375931275.804264,1.0472643810959066,0.9847661781100261,0.6458431222912904,0.8700264176427122,0.9574940555594326
Australia,AUS,36,2000,2001,2005,2006,2000-2001,2005-2006,5,hs6_harmonized_family,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,partner_spread_continuing_hs6_harmonized,new_product_partner,New product-specific partners for continuing LT/HGL HS1992 products,2,709997468.5209802,8385727731.563784,7675730263.042803,7789247438.79106,113517175.7482567,2337,172,8664,97864846219.38618,157778357434.90253,58254265948.33842,69193621578.49059,23375931275.804264,0.11257175533087595,0.13176254370538054,0.00485615629208129,0.09352022544277162,0.12811351074772187
