model_id,model_label,horizon,outcome,predictor,robustness,fixed_effects,controls,standard_error_type,cluster_col,nobs,countries,variable,variable_role,coefficient,std_error,t_stat,r_squared,dropped_rows
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_484,control_or_fixed_effect,0.29176581806456375,0.05162236954739139,5.6519261053429775,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_504,control_or_fixed_effect,0.06407508769710883,0.016539881978079145,3.873974903933999,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_508,control_or_fixed_effect,-0.06639649175795205,0.013372597083860871,-4.965115702026549,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_51,control_or_fixed_effect,-0.1294465989740156,0.019615821735914068,-6.59909132111531,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_528,control_or_fixed_effect,0.3102633277590626,0.06122807335889236,5.067337754373453,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_554,control_or_fixed_effect,0.0708844505547923,0.024958349166788567,2.8401097396744657,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_56,control_or_fixed_effect,0.2614047802728701,0.05953022587306704,4.391126968512581,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_562,control_or_fixed_effect,-0.22554704220377497,0.02434567104807924,-9.264359226671207,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_579,control_or_fixed_effect,0.22854414161837017,0.037235472647995545,6.137806918120942,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_591,control_or_fixed_effect,-0.0297351472721212,0.005316018942833257,-5.593499118773527,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_604,control_or_fixed_effect,0.1061468671883583,0.01944166350240403,5.459762595686982,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_616,control_or_fixed_effect,0.24755106203904964,0.04524995031712119,5.470747709205416,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_643,control_or_fixed_effect,0.3232450623773132,0.04536199906904746,7.125899850341426,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_646,control_or_fixed_effect,-0.2151913758237738,0.04201862804361816,-5.121332747951472,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_686,control_or_fixed_effect,-0.0953757889330327,0.016473374505788986,-5.789693477770219,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_699,control_or_fixed_effect,0.2540834359849011,0.04571124386921043,5.558445023108269,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_702,control_or_fixed_effect,0.28294239520347636,0.051744693354917395,5.468046612292617,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_703,control_or_fixed_effect,0.16789200219059014,0.03393538530244975,4.9474022674046445,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_705,control_or_fixed_effect,0.0943150546382013,0.027626788752372254,3.413898570824764,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_710,control_or_fixed_effect,0.17174975609818938,0.037616294157304185,4.5658340340482395,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_716,control_or_fixed_effect,-0.08850983972280899,0.0050857152642075736,-17.403616821753012,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_72,control_or_fixed_effect,-0.05856941420014601,0.0023944293872501243,-24.46069803186382,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_724,control_or_fixed_effect,0.2697878151563386,0.056699879537765084,4.758172633799791,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_752,control_or_fixed_effect,0.22060367432007869,0.052297235791705934,4.218266433788557,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_757,control_or_fixed_effect,0.25822121347285304,0.05399026723681675,4.782736346538552,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_76,control_or_fixed_effect,0.2353171641619523,0.04561033077346927,5.159295277438158,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_784,control_or_fixed_effect,0.28895990120150017,0.038899679989063,7.428336204378645,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_792,control_or_fixed_effect,0.21341512832769705,0.04265946990377009,5.002760906525849,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_800,control_or_fixed_effect,-0.1211968015970241,0.01509328593844715,-8.029848642057415,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_807,control_or_fixed_effect,-0.06431092356325878,0.0050145237028759145,-12.824931613420308,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_818,control_or_fixed_effect,0.09599778135861535,0.016678918414336944,5.755635885603776,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_826,control_or_fixed_effect,0.3048416786253611,0.0654848166616784,4.655150524438346,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_842,control_or_fixed_effect,0.39496436977284655,0.07825527899371613,5.047127489054917,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,reporter_code_854,control_or_fixed_effect,-0.12417101459458575,0.022532746359876104,-5.510691533620427,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1989,control_or_fixed_effect,0.004837353698349343,0.008547186280583345,0.5659586136947039,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1990,control_or_fixed_effect,0.014562227265627527,0.009451207417761402,1.5407795662447448,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1991,control_or_fixed_effect,0.015077881890110435,0.009654973840008683,1.5616698853838504,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1992,control_or_fixed_effect,0.012155991752964019,0.011967264631693906,1.0157702806011568,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1993,control_or_fixed_effect,0.031128730305094325,0.011636315538960917,2.675136317923707,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1994,control_or_fixed_effect,0.04205255520785406,0.012791797704642406,3.2874624957985636,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1995,control_or_fixed_effect,0.04407079009175553,0.013653513308061513,3.2277985231636017,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1996,control_or_fixed_effect,0.06064472498820442,0.014800528770260255,4.097470159989292,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1997,control_or_fixed_effect,0.07379416851714746,0.015259074218359333,4.836084251321104,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1998,control_or_fixed_effect,0.0950323050765308,0.016234810356667604,5.85361350017256,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_1999,control_or_fixed_effect,0.07024885331095955,0.01661481986224029,4.228083957179143,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2000,control_or_fixed_effect,0.0847338935856944,0.016582729620453717,5.109767542804332,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2001,control_or_fixed_effect,0.10497044436792442,0.017271351694943867,6.077720274705204,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2002,control_or_fixed_effect,0.10298347484516956,0.017828044656882376,5.776487372966816,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2003,control_or_fixed_effect,0.10508353851805277,0.019306555833542356,5.4428940834431625,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2004,control_or_fixed_effect,0.09970705403333649,0.02097073960905138,4.75457975694386,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2005,control_or_fixed_effect,0.08378176928229053,0.021626266116167577,3.874074647572016,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2006,control_or_fixed_effect,0.08170646122755329,0.022921111886696807,3.56468140077336,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2007,control_or_fixed_effect,0.09003726734934625,0.02449396253433719,3.6758963447880797,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2008,control_or_fixed_effect,0.09763506824662142,0.026038207642130873,3.7496846783203286,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2009,control_or_fixed_effect,0.10191935040792398,0.02319525380407194,4.393974356513916,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2010,control_or_fixed_effect,0.09491145034451116,0.02517633268435255,3.7698679761846328,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2011,control_or_fixed_effect,0.11462870885266767,0.02603528958165394,4.402820582930719,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2012,control_or_fixed_effect,0.12864161382928246,0.026369513985282676,4.878421873876014,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2013,control_or_fixed_effect,0.1263645555949921,0.026640708028066527,4.743288183702343,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2014,control_or_fixed_effect,0.13112697697960413,0.0256465175833067,5.112857001098449,0.7801199059414757,7
E2-2,bucket_country_year_fe_core,10,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share",country_clustered,reporter_code,1308,60,year_2015,control_or_fixed_effect,0.12688100245163053,0.023467385105589527,5.406695372353593,0.7801199059414757,7
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,intercept,control_or_fixed_effect,-0.004807782941913689,1.3796566162221207,-0.0034847677932199686,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,bucket_high_product_high_partner,main,-0.003090623302577978,0.02179634888378989,-0.14179545937055993,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,bucket_high_product_low_partner,main,0.009574131111351657,0.0177056854315738,0.5407376714305855,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,bucket_low_product_high_partner,main,-0.004334875113948797,0.011627559851565565,-0.3728103892206702,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,log_initial_exports,control_or_fixed_effect,-0.11471257893374952,0.032361986052221806,-3.5446705510792946,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,oil_export_share,control_or_fixed_effect,-0.11279548364003729,0.22708634157393834,-0.49670747636449797,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,log_gdp_current_usd,control_or_fixed_effect,-0.018627735464834465,0.0627615155222245,-0.29680187468127966,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,log_population,control_or_fixed_effect,0.15776248178837804,0.09267345125585288,1.7023481876468305,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,log_gni_per_capita_current_usd,control_or_fixed_effect,0.06987835261734804,0.06066920804002605,1.1517927277251803,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_124,control_or_fixed_effect,0.11617823713879846,0.13138089874949657,0.8842856019756345,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_156,control_or_fixed_effect,-0.10758829271545932,0.38073143701418816,-0.28258316034840586,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_188,control_or_fixed_effect,0.06246899618953031,0.13195782276553636,0.4734012344271979,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_191,control_or_fixed_effect,0.08349437993714448,0.1578069348100722,0.529091956811871,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_203,control_or_fixed_effect,0.20778090301640828,0.09052081544345868,2.295393628509598,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_208,control_or_fixed_effect,0.162145742073883,0.1636473363669269,0.990824205719566,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_246,control_or_fixed_effect,0.13813826269665103,0.1565270546489934,0.8825200410652418,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_251,control_or_fixed_effect,0.024293249954304014,0.1415197174491347,0.17165982516207004,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_268,control_or_fixed_effect,-0.03531978413450243,0.13149127676890957,-0.26860933289571354,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_276,control_or_fixed_effect,0.08453288804472259,0.15808574519999602,0.5347280865695961,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_300,control_or_fixed_effect,0.003914151361597187,0.12743363162557048,0.030715214748786808,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_31,control_or_fixed_effect,0.16011875956880373,0.22157584308983339,0.722636354829921,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_328,control_or_fixed_effect,0.20528417890628686,0.27212274506118517,0.7543808175980657,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_344,control_or_fixed_effect,0.32592830557374797,0.13946763690298072,2.336945780478641,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_348,control_or_fixed_effect,0.17112961512642508,0.08345226693155403,2.050628717692982,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_352,control_or_fixed_effect,0.2086830586524338,0.37512841955027115,0.5562976510887042,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_36,control_or_fixed_effect,0.0962907998305197,0.14503047043712486,0.6639349616690702,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_372,control_or_fixed_effect,0.2693903534900858,0.16682190917024037,1.6148379720026773,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_380,control_or_fixed_effect,0.0389879134171545,0.1331036092766893,0.2929140211074842,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_392,control_or_fixed_effect,-0.05229604447678626,0.1889130956050394,-0.2768259358055388,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_40,control_or_fixed_effect,0.16388638305354927,0.12966064238191619,1.2639639912535754,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_410,control_or_fixed_effect,0.08519215686235852,0.11834346827262528,0.7198720648114115,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_417,control_or_fixed_effect,-0.08486088571764133,0.08705053228859277,-0.9748462586800474,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_442,control_or_fixed_effect,0.23709319518589156,0.33848098412165584,0.7004623784143698,0.35684685243001846,10
E2-3,bucket_country_year_fe_controls,1,annualized_export_growth_log,bucket,main,"reporter_code,year","log_initial_exports,oil_export_share,log_gdp_current_usd,log_population,log_gni_per_capita_current_usd",country_clustered,reporter_code,1832,60,reporter_code_478,control_or_fixed_effect,-0.022191241199063044,0.12973412342294333,-0.17105169105523513,0.35684685243001846,10
